,res_type,state_ab,zip_code,median
11804,delis/diners,TX,75204.0,84399.0
11805,delis/diners,TX,75219.0,126166.0
11824,delis/diners,TX,75219.0,126166.0
11829,delis/diners,TX,75235.0,55033.0
11834,delis/diners,TX,75204.0,84399.0
11846,delis/diners,TX,75201.0,74606.0
11852,delis/diners,TX,75246.0,26736.0
11877,delis/diners,TX,75203.0,28055.0
11881,delis/diners,TX,75203.0,28055.0
11892,delis/diners,TX,75201.0,74606.0
11894,delis/diners,TX,75205.0,215868.0
11898,delis/diners,TX,75201.0,74606.0
11913,delis/diners,TX,75205.0,215868.0
11919,delis/diners,TX,75206.0,81177.0
11926,delis/diners,TX,75201.0,74606.0
11929,delis/diners,TX,75225.0,300000.0
11939,delis/diners,TX,75209.0,44734.0
11942,delis/diners,TX,75231.0,26723.0
11950,delis/diners,TX,75231.0,26723.0
11952,delis/diners,TX,75206.0,81177.0
11975,delis/diners,TX,75206.0,81177.0
11977,delis/diners,TX,75205.0,215868.0
11981,delis/diners,TX,75206.0,81177.0
11990,delis/diners,TX,75208.0,43461.0
12002,delis/diners,TX,75201.0,74606.0
12059,delis/diners,TX,75218.0,55994.0
12064,delis/diners,TX,75205.0,215868.0
12068,delis/diners,TX,75201.0,74606.0
12077,delis/diners,TX,75206.0,81177.0
12080,delis/diners,TX,75201.0,74606.0
12084,delis/diners,TX,75228.0,32787.0
12088,delis/diners,TX,75218.0,55994.0
12089,delis/diners,TX,75041.0,37138.0
12090,delis/diners,TX,75238.0,34726.0
12102,delis/diners,TX,75235.0,55033.0
12117,delis/diners,TX,75235.0,55033.0
12126,delis/diners,TX,75206.0,81177.0
12133,delis/diners,TX,75218.0,55994.0
12138,delis/diners,TX,75214.0,64156.0
12145,delis/diners,TX,75225.0,300000.0
12148,delis/diners,TX,75230.0,108288.0
12164,delis/diners,TX,75225.0,300000.0
12165,delis/diners,TX,75209.0,44734.0
12166,delis/diners,TX,75243.0,0.0
12168,delis/diners,TX,75238.0,34726.0
12170,delis/diners,TX,75228.0,32787.0
12171,delis/diners,TX,75041.0,37138.0
12173,delis/diners,TX,75243.0,0.0
12183,delis/diners,TX,75240.0,71788.0
12198,delis/diners,TX,75240.0,71788.0
12200,delis/diners,TX,75231.0,26723.0
12201,delis/diners,TX,75240.0,71788.0
12206,delis/diners,TX,75214.0,64156.0
12217,delis/diners,TX,75230.0,108288.0
12222,delis/diners,TX,75243.0,0.0
12223,delis/diners,TX,75209.0,44734.0
12228,delis/diners,TX,75219.0,126166.0
12238,delis/diners,TX,75243.0,0.0
12255,delis/diners,TX,75080.0,62412.0
12261,delis/diners,TX,75080.0,62412.0
12265,delis/diners,TX,75080.0,62412.0
12268,delis/diners,TX,75248.0,86387.0
12269,delis/diners,TX,75243.0,0.0
12278,delis/diners,TX,75243.0,0.0
12279,delis/diners,TX,75243.0,0.0
12288,delis/diners,TX,75001.0,70948.0
12301,delis/diners,TX,75244.0,151318.0
12304,delis/diners,TX,75234.0,74707.0
12306,delis/diners,TX,75001.0,70948.0
12308,delis/diners,TX,75243.0,0.0
12323,delis/diners,TX,75244.0,151318.0
12325,delis/diners,TX,75240.0,71788.0
12334,delis/diners,TX,75001.0,70948.0
12336,delis/diners,TX,75248.0,86387.0
12346,delis/diners,TX,75075.0,26215.0
12357,delis/diners,TX,75080.0,62412.0
12360,delis/diners,TX,75075.0,26215.0
12362,delis/diners,TX,75093.0,93560.0
12365,delis/diners,TX,75007.0,65585.0
12366,delis/diners,TX,75001.0,70948.0
12367,delis/diners,TX,75093.0,93560.0
12389,delis/diners,TX,77095.0,41168.0
12390,delis/diners,TX,77095.0,41168.0
12427,delis/diners,TX,77096.0,133447.0
12431,delis/diners,TX,77096.0,133447.0
12455,delis/diners,TX,77074.0,62806.0
12462,delis/diners,TX,77401.0,300000.0
12486,delis/diners,TX,77098.0,172493.0
12495,delis/diners,TX,77098.0,172493.0
12500,delis/diners,TX,77006.0,43092.0
12503,delis/diners,TX,77098.0,172493.0
12505,delis/diners,TX,77005.0,300000.0
12514,delis/diners,TX,77005.0,300000.0
12535,delis/diners,TX,77099.0,30582.0
12542,delis/diners,TX,77477.0,56852.0
12544,delis/diners,TX,77083.0,300000.0
12564,delis/diners,TX,77477.0,56852.0
12623,delis/diners,TX,77301.0,56057.0
12624,delis/diners,TX,77301.0,56057.0
12625,delis/diners,TX,77304.0,64826.0
12644,delis/diners,TX,77304.0,64826.0
12646,delis/diners,TX,77304.0,64826.0
12649,delis/diners,TX,77304.0,64826.0
12650,delis/diners,TX,77079.0,300000.0
12659,delis/diners,TX,77338.0,60475.0
12670,delis/diners,TX,77338.0,60475.0
12674,delis/diners,TX,77338.0,60475.0
12691,delis/diners,TX,77338.0,60475.0
12694,delis/diners,TX,77032.0,51439.0
12704,delis/diners,TX,77339.0,96054.0
12710,delis/diners,TX,77339.0,96054.0
12714,delis/diners,TX,77339.0,96054.0
12725,delis/diners,TX,77339.0,96054.0
12733,delis/diners,TX,77339.0,96054.0
12738,delis/diners,TX,77339.0,96054.0
12739,delis/diners,TX,77339.0,96054.0
12742,delis/diners,TX,77339.0,96054.0
12744,delis/diners,TX,77345.0,86673.0
12748,delis/diners,TX,77346.0,68943.0
12765,delis/diners,TX,77346.0,68943.0
12767,delis/diners,TX,77346.0,68943.0
12768,delis/diners,TX,77396.0,16245.0
12769,delis/diners,TX,77357.0,57057.0
12770,delis/diners,TX,77373.0,58378.0
12771,delis/diners,TX,77373.0,58378.0
12772,delis/diners,TX,77386.0,58424.0
12773,delis/diners,TX,77386.0,58424.0
12776,delis/diners,TX,77379.0,48975.0
12779,delis/diners,TX,77375.0,136637.0
12780,delis/diners,TX,77389.0,300000.0
12781,delis/diners,TX,77375.0,136637.0
12786,delis/diners,TX,77070.0,65430.0
12797,delis/diners,TX,77379.0,48975.0
12826,delis/diners,TX,77379.0,48975.0
12835,delis/diners,TX,77380.0,300000.0
12844,delis/diners,TX,77381.0,74749.0
12851,delis/diners,TX,77381.0,74749.0
12860,delis/diners,TX,77380.0,300000.0
12861,delis/diners,TX,77380.0,300000.0
12874,delis/diners,TX,77381.0,74749.0
12876,delis/diners,TX,77380.0,300000.0
12892,delis/diners,TX,77382.0,121972.0
12907,delis/diners,TX,77381.0,74749.0
12909,delis/diners,TX,77381.0,74749.0
12910,delis/diners,TX,77381.0,74749.0
12928,delis/diners,TX,77385.0,90121.0
12937,delis/diners,TX,77385.0,90121.0
12944,delis/diners,TX,77388.0,109613.0
12970,delis/diners,TX,77379.0,48975.0
12974,delis/diners,TX,77032.0,51439.0
12988,delis/diners,TX,77056.0,45189.0
12990,delis/diners,TX,77056.0,45189.0
12991,delis/diners,TX,77036.0,20792.0
13014,delis/diners,TX,77429.0,70037.0
13021,delis/diners,TX,77429.0,70037.0
13028,delis/diners,TX,77429.0,70037.0
13036,delis/diners,TX,77084.0,300000.0
13037,delis/diners,TX,77449.0,300000.0
13047,delis/diners,TX,77449.0,300000.0
13048,delis/diners,TX,77449.0,300000.0
13049,delis/diners,TX,77084.0,300000.0
13050,delis/diners,TX,77450.0,102269.0
13051,delis/diners,TX,77449.0,300000.0
13052,delis/diners,TX,77449.0,300000.0
13069,delis/diners,TX,77494.0,141709.0
13074,delis/diners,TX,77450.0,102269.0
13081,delis/diners,TX,77450.0,102269.0
13098,delis/diners,TX,77477.0,56852.0
13114,delis/diners,TX,77477.0,56852.0
13116,delis/diners,TX,77071.0,33782.0
13126,delis/diners,TX,77478.0,80183.0
13127,delis/diners,TX,77459.0,139452.0
13128,delis/diners,TX,77477.0,56852.0
13130,delis/diners,TX,77477.0,56852.0
13131,delis/diners,TX,77379.0,48975.0
13135,delis/diners,TX,77479.0,67678.0
13141,delis/diners,TX,77478.0,80183.0
13142,delis/diners,TX,77479.0,67678.0
13157,delis/diners,TX,77478.0,80183.0
13170,delis/diners,TX,77494.0,141709.0
13171,delis/diners,TX,77494.0,141709.0
13186,delis/diners,TX,77504.0,78790.0
13188,delis/diners,TX,77504.0,78790.0
13189,delis/diners,TX,77547.0,44231.0
13190,delis/diners,TX,77504.0,78790.0
13210,delis/diners,TX,77034.0,39263.0
13228,delis/diners,TX,77502.0,34116.0
13235,delis/diners,TX,77089.0,300000.0
13238,delis/diners,TX,77034.0,39263.0
13239,delis/diners,TX,77502.0,34116.0
13240,delis/diners,TX,77503.0,51664.0
13241,delis/diners,TX,77089.0,300000.0
13242,delis/diners,TX,77598.0,32372.0
13243,delis/diners,TX,77062.0,53561.0
13244,delis/diners,TX,77598.0,32372.0
13245,delis/diners,TX,77546.0,76498.0
